4PP,Woonplaats,Alternatieve schrijfwijzen,Gemeente,Provincie,Netnummer,Latitude,Longitude,Soort
6199,Maastricht-Airport,,Beek,Limburg,043,50.91339500,5.70741000,Adres + Postbus
6200,Maastricht,,Maastricht,Limburg,043,50.85000000,5.68333300,Postbus
6201,Maastricht,,Maastricht,Limburg,043,50.85000000,5.68333300,Postbus
6202,Maastricht,,Maastricht,Limburg,043,50.85000000,5.68333300,Postbus
6203,Maastricht,,Maastricht,Limburg,043,50.85000000,5.68333300,Postbus
6211,Maastricht,,Maastricht,Limburg,043,50.85000000,5.68333300,Adres
6212,Maastricht,,Maastricht,Limburg,043,50.85000000,5.68333300,Adres
6213,Maastricht,,Maastricht,Limburg,043,50.85000000,5.68333300,Adres
6214,Maastricht,,Maastricht,Limburg,043,50.85000000,5.68333300,Adres
6215,Maastricht,,Maastricht,Limburg,043,50.85000000,5.68333300,Adres
6216,Maastricht,,Maastricht,Limburg,043,50.85000000,5.68333300,Adres
6217,Maastricht,,Maastricht,Limburg,043,50.85000000,5.68333300,Adres
6218,Maastricht,,Maastricht,Limburg,043,50.85000000,5.68333300,Adres
6219,Maastricht,,Maastricht,Limburg,043,50.85000000,5.68333300,Adres
6221,Maastricht,,Maastricht,Limburg,043,50.85000000,5.68333300,Adres
6222,Maastricht,,Maastricht,Limburg,043,50.85000000,5.68333300,Adres
6223,Maastricht,,Maastricht,Limburg,043,50.85000000,5.68333300,Adres
6224,Maastricht,,Maastricht,Limburg,043,50.85000000,5.68333300,Adres
6225,Maastricht,,Maastricht,Limburg,043,50.85000000,5.68333300,Adres
6226,Maastricht,,Maastricht,Limburg,043,50.85000000,5.68333300,Adres
6227,Maastricht,,Maastricht,Limburg,043,50.85000000,5.68333300,Adres
6228,Maastricht,,Maastricht,Limburg,043,50.85000000,5.68333300,Adres
6229,Maastricht,,Maastricht,Limburg,043,50.85000000,5.68333300,Adres
6230,Meerssen,,Meerssen,Limburg,043,50.88333300,5.75000000,Postbus
6231,Meerssen,,Meerssen,Limburg,043,50.88333300,5.75000000,Adres
6235,Ulestraten,,Meerssen,Limburg,043,50.90000000,5.78333300,Adres
6237,Moorveld,,Meerssen,Limburg,043,50.91666700,5.75000000,Adres
6240,Bunde,,Meerssen,Limburg,043,50.88333300,5.73333300,Postbus
6241,Bunde,,Meerssen,Limburg,043,50.88333300,5.73333300,Adres
6243,Geulle,,Meerssen,Limburg,043,50.90000000,5.71666700,Adres
6245,Eijsden,EYSDEN,Eijsden,Limburg,043,50.78333300,5.70000000,Adres + Postbus
6247,Gronsveld,,Eijsden,Limburg,043,50.81666700,5.73333300,Adres
6251,Eckelrade,,Margraten,Limburg,043,50.80000000,5.76666700,Adres
6252,Eckelrade,,Margraten,Limburg,043,50.80000000,5.76666700,Adres
6255,Noorbeek,,Margraten,Limburg,043,50.76666700,5.81666700,Adres
6261,Mheer,,Margraten,Limburg,043,50.78333300,5.80000000,Adres
6262,Banholt,,Margraten,Limburg,043,50.78333300,5.81666700,Adres
6265,Sint Geertruid,ST GEERTRUID,Margraten,Limburg,043,50.80000000,5.76666700,Adres
6267,Cadier en Keer,,Margraten,Limburg,043,50.83333300,5.76666700,Adres + Postbus
6268,Bemelen,,Margraten,Limburg,043,50.85000000,5.76666700,Adres
6269,Margraten,,Margraten,Limburg,043,50.81666700,5.81666700,Adres + Postbus
6270,Gulpen,,Gulpen-Wittem,Limburg,043,50.81666700,5.90000000,Postbus
6271,Gulpen,,Gulpen-Wittem,Limburg,043,50.81666700,5.90000000,Adres
6273,Ingber,,Gulpen-Wittem,Limburg,043,50.81666700,5.86666700,Adres
6274,Reijmerstok,REYMERSTOK,Gulpen-Wittem,Limburg,043,50.80000000,5.83333300,Adres
6276,Heijenrath,HEYENRATH,Gulpen-Wittem,Limburg,043,50.76666670,5.86666670,Adres
6277,Slenaken,,Gulpen-Wittem,Limburg,043,50.76666700,5.86666700,Adres
6278,Beutenaken,,Gulpen-Wittem,Limburg,043,50.78333300,5.85000000,Adres
6281,Mechelen,,Gulpen-Wittem,Limburg,043,50.79580000,5.92640000,Adres
6285,Epen,,Gulpen-Wittem,Limburg,043,50.76666700,5.91666700,Adres
6286,Wittem,,Gulpen-Wittem,Limburg,043,50.81666700,5.91666700,Adres
6287,Eys,,Gulpen-Wittem,Limburg,043,50.83333300,5.93333300,Adres
6289,Elkenrade,,Gulpen-Wittem,Limburg,043,50.83333300,5.91666700,Adres
6290,Vaals,,Vaals,Limburg,043,50.76666700,6.01666700,Postbus
6291,Vaals,,Vaals,Limburg,043,50.76666700,6.01666700,Adres
6294,Vijlen,VYLEN,Vaals,Limburg,043,50.78333300,5.96666700,Adres
6295,Lemiers,,Vaals,Limburg,043,50.78333300,6.00000000,Adres
6300,Valkenburg,,Valkenburg aan de Geul,Limburg,043,50.86444444,5.83055550,Postbus
6301,Valkenburg,,Valkenburg aan de Geul,Limburg,043,50.86444444,5.83055550,Adres
6305,Schin op Geul,,Valkenburg aan de Geul,Limburg,043,50.85000000,5.88333300,Adres
6307,Scheulder,,Margraten,Limburg,043,50.83333300,5.85000000,Adres
6311,Ransdaal,,Voerendaal,Limburg,043,50.86666700,5.90000000,Adres
6312,Ransdaal,,Voerendaal,Limburg,043,50.86666700,5.90000000,Adres
6321,Wijlre,WYLRE,Gulpen-Wittem,Limburg,043,50.83333300,5.90000000,Adres
6325,Berg en Terblijt,BERG EN TERBLYT,Valkenburg aan de Geul,Limburg,043,50.85000000,5.78333330,Adres
6333,Schimmert,,Nuth,Limburg,045,50.91666700,5.83333300,Adres
6336,Hulsberg,,Nuth,Limburg,045,50.88333300,5.86666700,Adres
6341,Walem,Walem (ged.),Valkenburg aan de Geul,Limburg,043,50.86666670,5.86666670,Adres
6342,Walem,Walem (ged.),Valkenburg aan de Geul,Limburg,043,50.86666670,5.86666670,Adres
6343,Klimmen,,Voerendaal,Limburg,045,50.88333300,5.88333300,Adres
6351,Bocholtz,,Simpelveld,Limburg,045,50.81666700,6.00000000,Adres
6353,Baneheide,,Simpelveld,Limburg,045,50.81666670,5.98333330,Adres
6360,Nuth,,Nuth,Limburg,045,50.91666700,5.88333300,Postbus
6361,Nuth,,Nuth,Limburg,045,50.91666700,5.88333300,Adres
6363,Wijnandsrade,WYNANDSRADE,Nuth,Limburg,045,50.90000000,5.88333300,Adres
6365,Schinnen,,Schinnen,Limburg,046,50.95000000,5.86666700,Adres + Postbus
6367,Voerendaal,,Voerendaal,Limburg,045,50.88333300,5.93333300,Adres + Postbus
6369,Simpelveld,,Simpelveld,Limburg,045,50.83333300,5.98333300,Adres + Postbus
6370,Landgraaf,,Landgraaf,Limburg,045,50.90335000,6.03767400,Postbus
6371,Landgraaf,,Landgraaf,Limburg,045,50.90335000,6.03767400,Adres
6372,Landgraaf,,Landgraaf,Limburg,045,50.90335000,6.03767400,Adres
6373,Landgraaf,,Landgraaf,Limburg,045,50.90335000,6.03767400,Adres
6374,Landgraaf,,Landgraaf,Limburg,045,50.90335000,6.03767400,Adres
6400,Heerlen,,Heerlen,Limburg,045,50.90000000,5.98333300,Postbus
6401,Heerlen,,Heerlen,Limburg,045,50.90000000,5.98333300,Postbus
6411,Heerlen,,Heerlen,Limburg,045,50.90000000,5.98333300,Adres
6412,Heerlen,,Heerlen,Limburg,045,50.90000000,5.98333300,Adres
6413,Heerlen,,Heerlen,Limburg,045,50.90000000,5.98333300,Adres
6414,Heerlen,,Heerlen,Limburg,045,50.90000000,5.98333300,Adres
6415,Heerlen,,Heerlen,Limburg,045,50.90000000,5.98333300,Adres
6416,Heerlen,,Heerlen,Limburg,045,50.90000000,5.98333300,Adres
6417,Heerlen,,Heerlen,Limburg,045,50.90000000,5.98333300,Adres
6418,Heerlen,,Heerlen,Limburg,045,50.90000000,5.98333300,Adres
6419,Heerlen,,Heerlen,Limburg,045,50.90000000,5.98333300,Adres
6421,Heerlen,,Heerlen,Limburg,045,50.90000000,5.98333300,Adres
6422,Heerlen,,Heerlen,Limburg,045,50.90000000,5.98333300,Adres
6430,Hoensbroek,,Heerlen,Limburg,045,50.91666700,5.93333300,Postbus
6431,Hoensbroek,,Heerlen,Limburg,045,50.91666700,5.93333300,Adres
6432,Hoensbroek,,Heerlen,Limburg,045,50.91666700,5.93333300,Adres
6433,Hoensbroek,,Heerlen,Limburg,045,50.91666700,5.93333300,Adres
6436,Amstenrade,,Schinnen,Limburg,046,50.93333300,5.93333300,Adres
6438,Oirsbeek,,Schinnen,Limburg,046,50.95000000,5.90000000,Adres
6439,Doenrade,,Schinnen,Limburg,046,50.96666700,5.90000000,Adres
6440,Brunssum,,Brunssum,Limburg,045,50.95000000,5.96666700,Postbus
6441,Brunssum,,Brunssum,Limburg,045,50.95000000,5.96666700,Adres
6442,Brunssum,,Brunssum,Limburg,045,50.95000000,5.96666700,Adres
6443,Brunssum,,Brunssum,Limburg,045,50.95000000,5.96666700,Adres
6444,Brunssum,,Brunssum,Limburg,045,50.95000000,5.96666700,Adres
6445,Brunssum,,Brunssum,Limburg,045,50.95000000,5.96666700,Adres
6446,Brunssum,,Brunssum,Limburg,045,50.95000000,5.96666700,Adres
6447,Merkelbeek,,Onderbanken,Limburg,046,50.95000000,5.93333300,Adres
6450,Schinveld,,Onderbanken,Limburg,045,50.96666700,5.98333300,Postbus
6451,Schinveld,,Onderbanken,Limburg,045,50.96666700,5.98333300,Adres
6454,Jabeek,,Onderbanken,Limburg,046,50.98333300,5.93333300,Adres
6456,Bingelrade,,Onderbanken,Limburg,046,50.98333300,5.93333300,Adres
6460,Kerkrade,,Kerkrade,Limburg,045,50.86666700,6.06666700,Postbus
6461,Kerkrade,,Kerkrade,Limburg,045,50.86666700,6.06666700,Adres
6462,Kerkrade,,Kerkrade,Limburg,045,50.86666700,6.06666700,Adres
6463,Kerkrade,,Kerkrade,Limburg,045,50.86666700,6.06666700,Adres
6464,Kerkrade,,Kerkrade,Limburg,045,50.86666700,6.06666700,Adres
6465,Kerkrade,,Kerkrade,Limburg,045,50.86666700,6.06666700,Adres
6466,Kerkrade,,Kerkrade,Limburg,045,50.86666700,6.06666700,Adres
6467,Kerkrade,,Kerkrade,Limburg,045,50.86666700,6.06666700,Adres
6468,Kerkrade,,Kerkrade,Limburg,045,50.86666700,6.06666700,Adres
6469,Kerkrade,,Kerkrade,Limburg,045,50.86666700,6.06666700,Adres
6471,Eygelshoven,,Kerkrade,Limburg,045,50.90000000,6.05000000,Adres
6500,Nijmegen,NYMEGEN,Nijmegen,Gelderland,024,51.85000000,5.75000000,Postbus
6501,Nijmegen,NYMEGEN,Nijmegen,Gelderland,024,51.85000000,5.75000000,Postbus
6503,Nijmegen,NYMEGEN,Nijmegen,Gelderland,024,51.85000000,5.75000000,Postbus
6504,Nijmegen,NYMEGEN,Nijmegen,Gelderland,024,51.85000000,5.75000000,Postbus
6511,Nijmegen,NYMEGEN,Nijmegen,Gelderland,024,51.85000000,5.75000000,Adres
6512,Nijmegen,NYMEGEN,Nijmegen,Gelderland,024,51.85000000,5.75000000,Adres
6515,Nijmegen,NYMEGEN,Nijmegen,Gelderland,024,51.88194000,5.84399000,Onbekend
6521,Nijmegen,NYMEGEN,Nijmegen,Gelderland,024,51.85000000,5.75000000,Adres
6522,Nijmegen,NYMEGEN,Nijmegen,Gelderland,024,51.85000000,5.75000000,Adres
6523,Nijmegen,NYMEGEN,Nijmegen,Gelderland,024,51.85000000,5.75000000,Adres
6524,Nijmegen,NYMEGEN,Nijmegen,Gelderland,024,51.85000000,5.75000000,Adres
6525,Nijmegen,NYMEGEN,Nijmegen,Gelderland,024,51.85000000,5.75000000,Adres
6531,Nijmegen,NYMEGEN,Nijmegen,Gelderland,024,51.85000000,5.75000000,Adres + Postbus
6532,Nijmegen,NYMEGEN,Nijmegen,Gelderland,024,51.85000000,5.75000000,Adres
6533,Nijmegen,NYMEGEN,Nijmegen,Gelderland,024,51.85000000,5.75000000,Adres
6534,Nijmegen,NYMEGEN,Nijmegen,Gelderland,024,51.85000000,5.75000000,Adres
6535,Nijmegen,NYMEGEN,Nijmegen,Gelderland,024,51.85000000,5.75000000,Adres
6536,Nijmegen,NYMEGEN,Nijmegen,Gelderland,024,51.85000000,5.75000000,Adres
6537,Nijmegen,NYMEGEN,Nijmegen,Gelderland,024,51.85000000,5.75000000,Adres
6538,Nijmegen,NYMEGEN,Nijmegen,Gelderland,024,51.85000000,5.75000000,Adres
6541,Nijmegen,NYMEGEN,Nijmegen,Gelderland,024,51.85000000,5.75000000,Adres
6542,Nijmegen,NYMEGEN,Nijmegen,Gelderland,024,51.85000000,5.75000000,Adres
6543,Nijmegen,NYMEGEN,Nijmegen,Gelderland,024,51.85000000,5.75000000,Adres
6544,Nijmegen,NYMEGEN,Nijmegen,Gelderland,024,51.85000000,5.75000000,Adres
6545,Nijmegen,NYMEGEN,Nijmegen,Gelderland,024,51.85000000,5.75000000,Adres
6546,Nijmegen,NYMEGEN,Nijmegen,Gelderland,024,51.85000000,5.75000000,Adres
6550,Weurt,,Beuningen,Gelderland,024,51.85000000,5.81666700,Postbus
6551,Weurt,,Beuningen,Gelderland,024,51.85000000,5.81666700,Adres
6560,Groesbeek,,Groesbeek,Gelderland,024,51.78333300,5.93333300,Postbus
6561,Groesbeek,,Groesbeek,Gelderland,024,51.78333300,5.93333300,Adres
6562,Groesbeek,,Groesbeek,Gelderland,024,51.78333300,5.93333300,Adres
6564,Heilig Landstichting,H LANDSTICHTING,Groesbeek,Gelderland,024,51.81666700,5.90000000,Adres
6566,Millingen aan de Rijn,MILLINGEN AD RYN,Millingen aan de Rijn,Gelderland,0481,51.86666700,6.05000000,Adres + Postbus
6571,Berg en Dal,,Ubbergen,Gelderland,024,51.82027000,5.92010000,Adres
6572,Berg en Dal,,Ubbergen,Gelderland,024,51.82027000,5.92010000,Adres
6573,Beek-Ubbergen,,Ubbergen,Gelderland,024,51.83333300,5.91666700,Adres + Postbus
6574,Ubbergen,,Ubbergen,Gelderland,024,51.83333333,5.91666667,Adres
6575,Persingen,,Ubbergen,Gelderland,024,51.85000000,5.91666700,Adres
6576,Ooij,,Ubbergen,Gelderland,024,51.90000000,5.50000000,Adres + Postbus
6577,Erlecom,,Ubbergen,Gelderland,024,51.85000000,5.96666700,Adres
6578,Leuth,,Ubbergen,Gelderland,024,51.83333300,5.98333300,Adres
6579,Kekerdom,,Ubbergen,Gelderland,0481,51.86666700,6.00000000,Adres
6580,Malden,,Heumen,Gelderland,024,51.78333300,5.85000000,Postbus
6581,Malden,,Heumen,Gelderland,024,51.78333300,5.85000000,Adres
6582,Heumen,,Heumen,Gelderland,024,51.76666700,5.85000000,Adres
6584,Molenhoek,,Mook en Middelaar,Limburg,024,51.76666670,5.86666670,Adres + Postbus
6585,Mook,,Mook en Middelaar,Limburg,024,51.75000000,5.88333300,Adres + Postbus
6586,Plasmolen,,Mook en Middelaar,Limburg,024,51.73333300,5.91666700,Adres
6587,Middelaar,,Mook en Middelaar,Limburg,024,51.73333300,5.91666700,Adres
6590,Gennep,,Gennep,Limburg,0485,51.69830000,5.97360000,Postbus
6591,Gennep,,Gennep,Limburg,0485,51.69369000,5.97377000,Adres
6595,Ottersum,,Gennep,Limburg,0485,51.70000000,5.98333300,Adres
6596,Milsbeek,,Gennep,Limburg,0485,51.73333300,5.95000000,Adres
6598,Heijen,HEYEN,Gennep,Limburg,0485,51.68333300,5.98333300,Adres
6599,Ven-Zelderheide,,Gennep,Limburg,0485,51.70000000,6.01666667,Adres
6600,Wijchen,WYCHEN,Wijchen,Gelderland,024,51.81666700,5.73333300,Postbus
6601,Wijchen,WYCHEN,Wijchen,Gelderland,024,51.81666700,5.73333300,Adres
6602,Wijchen,WYCHEN,Wijchen,Gelderland,024,51.81666700,5.73333300,Adres
6603,Wijchen,WYCHEN,Wijchen,Gelderland,024,51.81666700,5.73333300,Adres
6604,Wijchen,WYCHEN,Wijchen,Gelderland,024,51.81666700,5.73333300,Adres
6605,Wijchen,WYCHEN,Wijchen,Gelderland,024,51.81666700,5.73333300,Adres
6606,Niftrik,,Wijchen,Gelderland,0486,51.80000000,5.66666700,Adres
6610,Overasselt,,Heumen,Gelderland,024,51.76666700,5.80000000,Postbus
6611,Overasselt,,Heumen,Gelderland,024,51.76666700,5.80000000,Adres
6612,Nederasselt,,Heumen,Gelderland,024,51.76666700,5.75000000,Adres
6613,Balgoij,BALGOY,Wijchen,Gelderland,024,51.78000000,5.71390000,Adres
6615,Leur,,Wijchen,Gelderland,024,51.81830000,5.69310000,Adres
6616,Hernen,,Wijchen,Gelderland,0487,51.83333300,5.68333300,Adres
6617,Bergharen,,Wijchen,Gelderland,0487,51.85000000,5.66666700,Adres + Postbus
6620,Dreumel,,West Maas en Waal,Gelderland,0487,51.85000000,5.43333300,Postbus
6621,Dreumel,,West Maas en Waal,Gelderland,0487,51.85000000,5.43333300,Adres
6624,Heerewaarden,,Maasdriel,Gelderland,0487,51.81666700,5.40000000,Adres + Postbus
6626,Alphen,,West Maas en Waal,Gelderland,0487,51.90213000,5.56903800,Adres
6627,Maasbommel,,West Maas en Waal,Gelderland,0487,51.81666700,5.53333300,Adres
6628,Altforst,,West Maas en Waal,Gelderland,0487,51.85000000,5.56666700,Adres
6629,Appeltern,,West Maas en Waal,Gelderland,0487,51.83333300,5.58333300,Adres
6631,Horssen,,Druten,Gelderland,0487,51.85000000,5.61666700,Adres
6634,Batenburg,,Wijchen,Gelderland,0487,51.81666700,5.63333300,Adres
6640,Beuningen,,Beuningen,Gelderland,024,51.86666700,5.78333300,Postbus
6641,Beuningen,,Beuningen,Gelderland,024,51.86666700,5.78333300,Adres
6642,Beuningen,,Beuningen,Gelderland,024,51.86666700,5.78333300,Adres
6644,Ewijk,,Beuningen,Gelderland,0487,51.76666700,5.76666700,Adres
6645,Winssen,,Beuningen,Gelderland,0487,51.88333300,5.71666700,Adres
6650,Druten,,Druten,Gelderland,0487,51.88333300,5.61666700,Postbus
6651,Druten,,Druten,Gelderland,0487,51.88333300,5.61666700,Adres
6652,Druten,,Druten,Gelderland,0487,51.88333300,5.61666700,Adres
6653,Deest,,Druten,Gelderland,0487,51.88333300,5.66666700,Adres
6654,Afferden,,Druten,Gelderland,0487,51.88333300,5.63333300,Adres
6655,Puiflijk,PUIFLYK,Druten,Gelderland,0487,51.88333300,5.58333300,Adres + Postbus
6657,Boven-Leeuwen,BOVEN LEEUWEN,West Maas en Waal,Gelderland,0487,51.88333300,5.55000000,Adres + Postbus
6658,Beneden-Leeuwen,BENEDEN LEEUWEN,West Maas en Waal,Gelderland,0487,51.88333300,5.51666700,Adres + Postbus
6659,Wamel,,West Maas en Waal,Gelderland,0487,51.88333300,5.46666700,Adres + Postbus
6660,Elst,,Overbetuwe,Gelderland,0481,51.91666700,5.85000000,Adres + Postbus
6661,Elst,,Overbetuwe,Gelderland,0481,51.91666700,5.85000000,Adres
6662,Elst,,Overbetuwe,Gelderland,0481,51.91666700,5.85000000,Adres
6663,Lent,,Nijmegen,Gelderland,024,51.86666700,5.86666700,Adres + Postbus
6665,Driel,,Overbetuwe,Gelderland,026,51.96666700,5.81666700,Adres + Postbus
6666,Heteren,,Overbetuwe,Gelderland,026,51.96666700,5.75000000,Adres + Postbus
6668,Randwijk,RANDWYK,Overbetuwe,Gelderland,0488,51.95000000,5.71666700,Adres
6669,Dodewaard,,Neder-Betuwe,Gelderland,0488,51.91666700,5.65000000,Adres + Postbus
6670,Zetten,,Overbetuwe,Gelderland,0488,51.93333300,5.71666700,Postbus
6671,Zetten,,Overbetuwe,Gelderland,0488,51.93333300,5.71666700,Adres
6672,Hemmen,,Overbetuwe,Gelderland,0488,51.93333300,5.70000000,Adres
6673,Andelst,,Overbetuwe,Gelderland,0488,51.90000000,5.73333300,Adres
6674,Herveld,,Overbetuwe,Gelderland,0488,51.90000000,5.75000000,Adres + Postbus
6675,Valburg,,Overbetuwe,Gelderland,0488,51.91666700,5.80000000,Adres + Postbus
6676,Homoet,,Overbetuwe,Gelderland,0481,51.93333300,5.80000000,Adres
6677,Slijk-Ewijk,,Overbetuwe,Gelderland,0481,51.88333300,5.80000000,Adres
6678,Oosterhout,Oosterhout Gld,Overbetuwe,Gelderland,0481,51.86666700,5.83333300,Adres + Postbus
6679,Oosterhout,Oosterhout Gld,Overbetuwe,Gelderland,0481,51.86666700,5.83333300,Adres
6680,Bemmel,,Lingewaard,Gelderland,0481,51.90000000,5.90000000,Postbus
6681,Bemmel,,Lingewaard,Gelderland,0481,51.90000000,5.90000000,Adres
6683,Ressen,,Nijmegen,Gelderland,0481,51.90000000,5.86666700,Adres
6684,Ressen,,Nijmegen,Gelderland,0481,51.90000000,5.86666700,Adres
6685,Haalderen,,Lingewaard,Gelderland,0481,51.88333300,5.93333300,Adres
6686,Doornenburg,,Lingewaard,Gelderland,0481,51.90000000,6.00000000,Adres
6687,Angeren,,Lingewaard,Gelderland,026,51.91666700,5.96666700,Adres
6690,Gendt,,Lingewaard,Gelderland,0481,51.88333300,5.96666700,Postbus
6691,Gendt,,Lingewaard,Gelderland,0481,51.88333300,5.96666700,Adres
6700,Wageningen,,Wageningen,Gelderland,0317,51.96666700,5.66666700,Postbus
6701,Wageningen,,Wageningen,Gelderland,0317,51.96666700,5.66666700,Adres
6702,Wageningen,,Wageningen,Gelderland,0317,51.96666700,5.66666700,Adres
6703,Wageningen,,Wageningen,Gelderland,0317,51.96666700,5.66666700,Adres
6704,Wageningen,,Wageningen,Gelderland,0317,51.96666700,5.66666700,Adres
6705,Wageningen,,Wageningen,Gelderland,0317,51.96666700,5.66666700,Adres
6706,Wageningen,,Wageningen,Gelderland,0317,51.96666700,5.66666700,Adres
6707,Wageningen,,Wageningen,Gelderland,0317,51.96666700,5.66666700,Adres
6708,Wageningen,,Wageningen,Gelderland,0317,51.96666700,5.66666700,Adres
6709,Wageningen,,Wageningen,Gelderland,0317,51.96666700,5.66666700,Adres
6710,Ede,,Ede,Gelderland,0318,52.03333300,5.66666700,Postbus
6711,Ede,,Ede,Gelderland,0318,52.03333300,5.66666700,Adres
6712,Ede,,Ede,Gelderland,0318,52.03333300,5.66666700,Adres
6713,Ede,,Ede,Gelderland,0318,52.03333300,5.66666700,Adres
6714,Ede,,Ede,Gelderland,0318,52.03333300,5.66666700,Adres
6715,Ede,,Ede,Gelderland,0318,52.03333300,5.66666700,Adres
6716,Ede,,Ede,Gelderland,0318,52.03333300,5.66666700,Adres
6717,Ede,,Ede,Gelderland,0318,52.03333300,5.66666700,Adres
6718,Ede,,Ede,Gelderland,0318,52.03333300,5.66666700,Adres
6720,Bennekom,,Ede,Gelderland,0318,52.00000000,5.68333300,Postbus
6721,Bennekom,,Ede,Gelderland,0318,52.00000000,5.68333300,Adres
6731,Otterlo,,Ede,Gelderland,0318,52.10000000,5.78333300,Adres
6732,Harskamp,,Ede,Gelderland,0318,52.13333300,5.75000000,Adres
6733,Wekerom,,Ede,Gelderland,0318,52.11666700,5.71666700,Adres
6740,Lunteren,,Ede,Gelderland,0318,52.08333300,5.61666700,Postbus
6741,Lunteren,,Ede,Gelderland,0318,52.08333300,5.61666700,Adres
6744,Ederveen,,Ede,Gelderland,0318,52.06666700,5.58333300,Adres + Postbus
6745,De Klomp,,Ede,Gelderland,0318,52.05000000,5.58333300,Adres
6800,Arnhem,,Arnhem,Gelderland,026,51.98333300,5.91666700,Adres + Postbus
6801,Arnhem,,Arnhem,Gelderland,026,51.98333300,5.91666700,Adres + Postbus
6802,Arnhem,,Arnhem,Gelderland,026,51.98333300,5.91666700,Postbus
6803,Arnhem,,Arnhem,Gelderland,026,51.98333300,5.91666700,Postbus
6811,Arnhem,,Arnhem,Gelderland,026,51.98333300,5.91666700,Adres
6812,Arnhem,,Arnhem,Gelderland,026,51.98333300,5.91666700,Adres
6813,Arnhem,,Arnhem,Gelderland,026,51.98333300,5.91666700,Adres
6814,Arnhem,,Arnhem,Gelderland,026,51.98333300,5.91666700,Adres
6815,Arnhem,,Arnhem,Gelderland,026,51.98333300,5.91666700,Adres
6816,Arnhem,,Arnhem,Gelderland,026,51.98333300,5.91666700,Adres
6821,Arnhem,,Arnhem,Gelderland,026,51.98333300,5.91666700,Adres
6822,Arnhem,,Arnhem,Gelderland,026,51.98333300,5.91666700,Adres
6823,Arnhem,,Arnhem,Gelderland,026,51.98333300,5.91666700,Adres
6824,Arnhem,,Arnhem,Gelderland,026,51.98333300,5.91666700,Adres
6825,Arnhem,,Arnhem,Gelderland,026,51.98333300,5.91666700,Adres
6826,Arnhem,,Arnhem,Gelderland,026,51.98333300,5.91666700,Adres
6827,Arnhem,,Arnhem,Gelderland,026,51.98333300,5.91666700,Adres
6828,Arnhem,,Arnhem,Gelderland,026,51.98333300,5.91666700,Adres
6831,Arnhem,,Arnhem,Gelderland,026,51.98333300,5.91666700,Adres
6832,Arnhem,,Arnhem,Gelderland,026,51.98333300,5.91666700,Adres
6833,Arnhem,,Arnhem,Gelderland,026,51.98333300,5.91666700,Adres
6834,Arnhem,,Arnhem,Gelderland,026,51.98333300,5.91666700,Adres
6835,Arnhem,,Arnhem,Gelderland,026,51.98333300,5.91666700,Adres
6836,Arnhem,,Arnhem,Gelderland,026,51.98333300,5.91666700,Adres
6841,Arnhem,,Arnhem,Gelderland,026,51.98333300,5.91666700,Adres
6842,Arnhem,,Arnhem,Gelderland,026,51.98333300,5.91666700,Adres
6843,Arnhem,,Arnhem,Gelderland,026,51.98333300,5.91666700,Adres
6844,Arnhem,,Arnhem,Gelderland,026,51.98333300,5.91666700,Adres
6845,Arnhem,,Arnhem,Gelderland,026,51.98333300,5.91666700,Adres
6846,Arnhem,,Arnhem,Gelderland,026,51.98333300,5.91666700,Adres
6850,Huissen,,Lingewaard,Gelderland,026,51.93333300,5.93333300,Postbus
6851,Huissen,,Lingewaard,Gelderland,026,51.93333300,5.93333300,Adres
6852,Huissen,,Lingewaard,Gelderland,026,51.93333300,5.93333300,Adres
6860,Oosterbeek,,Renkum,Gelderland,026,51.98580000,5.84580000,Postbus
6861,Oosterbeek,,Renkum,Gelderland,026,51.98580000,5.84580000,Adres
6862,Oosterbeek,,Renkum,Gelderland,026,51.98580000,5.84580000,Adres
6865,Doorwerth,,Renkum,Gelderland,026,51.98333300,5.80000000,Adres
6866,Heelsum,,Renkum,Gelderland,0317,51.98333300,5.75000000,Adres + Postbus
6870,Renkum,,Renkum,Gelderland,0317,51.96666700,5.73333300,Postbus
6871,Renkum,,Renkum,Gelderland,0317,51.96666700,5.73333300,Adres
6874,Wolfheze,,Renkum,Gelderland,026,52.00000000,5.78333300,Adres
6877,Deelen,,Ede,Gelderland,026,52.06666670,5.90000000,Adres
6880,Velp,,Rheden,Gelderland,026,52.00000000,6.00000000,Postbus
